campaign_id,stat_date,impressions,clicks,conversions,spend_daily,device_type
18,2025-01-23,19163,684,59,4501.05,Mobile
18,2025-01-24,6773,415,45,6856.6,Desktop
18,2025-01-25,15673,827,129,13855.67,Desktop
18,2025-01-26,8572,584,97,4880.5,Mobile
18,2025-01-27,14312,922,77,16402.33,Tablet
18,2025-01-28,19961,769,145,14238.64,Desktop
18,2025-01-29,19840,1468,138,7721.18,Desktop
18,2025-01-30,17025,612,41,10944.27,Tablet
19,2025-01-01,12765,771,63,14336.05,Desktop
19,2025-01-02,10842,629,51,5112.29,Tablet
19,2025-01-03,12136,909,181,13279.04,Mobile
19,2025-01-04,18939,1134,226,18089.38,Desktop
19,2025-01-05,6626,402,74,6982.06,Tablet
19,2025-01-06,5414,319,25,3277.34,Tablet
19,2025-01-07,8275,218,16,3681.16,Desktop
19,2025-01-08,10219,688,126,7591.11,Mobile
19,2025-01-09,12518,326,46,2875.62,Mobile
19,2025-01-10,7058,182,31,911.54,Desktop
19,2025-01-11,16886,773,114,11301.94,Desktop
19,2025-01-12,5929,225,25,1207.9,Tablet
19,2025-01-13,9688,755,127,9217.68,Tablet
19,2025-01-14,16010,1225,225,8304.66,Desktop
19,2025-01-15,19005,577,76,3372.99,Mobile
19,2025-01-16,14742,881,90,14568.68,Tablet
19,2025-01-17,13982,453,76,5106.36,Mobile
19,2025-01-18,8680,249,17,3098.8,Desktop
19,2025-01-19,6930,314,33,4232.98,Desktop
19,2025-01-20,9779,657,89,7700.68,Desktop
19,2025-01-21,15609,1074,173,10854.03,Tablet
19,2025-01-22,11843,894,58,8624.83,Mobile
19,2025-01-23,16174,1183,103,14244.45,Desktop
19,2025-01-24,12209,945,130,12863.8,Desktop
19,2025-01-25,13257,1050,204,19985.88,Tablet
19,2025-01-26,9389,557,79,10273.44,Mobile
19,2025-01-27,19217,1397,252,12183.04,Desktop
19,2025-01-28,10778,219,32,1964.25,Desktop
19,2025-01-29,14583,914,177,17990.79,Desktop
19,2025-01-30,12892,859,145,6319.29,Tablet
20,2025-01-01,18041,843,56,8999.49,Desktop
20,2025-01-02,10440,275,47,5003.45,Mobile
20,2025-01-03,6326,194,15,3856.81,Mobile
20,2025-01-04,13294,507,55,8593.95,Desktop
20,2025-01-05,6423,263,44,3310.58,Mobile
20,2025-01-06,18830,744,119,12167.66,Mobile
20,2025-01-07,13998,463,44,4698.32,Desktop
20,2025-01-08,11306,369,70,3351.95,Mobile
20,2025-01-09,9072,550,27,8739.74,Mobile
20,2025-01-10,12924,409,45,5121.64,Mobile
20,2025-01-11,18679,1256,72,6500.93,Mobile
20,2025-01-12,16673,1135,201,21770.39,Mobile
20,2025-01-13,17778,382,65,6821.37,Mobile
20,2025-01-14,5940,428,49,2310.44,Desktop
20,2025-01-15,13417,846,160,7705.35,Mobile
20,2025-01-16,16306,885,68,13156.0,Desktop
20,2025-01-17,17072,1168,154,7734.04,Tablet
20,2025-01-18,14635,696,131,6028.39,Desktop
20,2025-01-19,15054,429,83,6098.56,Mobile
20,2025-01-20,6142,212,23,3935.85,Desktop
20,2025-01-21,8121,612,79,8882.33,Tablet
20,2025-01-22,15659,638,77,5775.89,Mobile
20,2025-01-23,14170,391,34,6889.47,Desktop
20,2025-01-24,9309,272,50,4138.5,Tablet
20,2025-01-25,9563,512,60,9260.84,Mobile
20,2025-01-26,8960,474,76,4589.18,Desktop
20,2025-01-27,19092,488,40,6060.6,Mobile
20,2025-01-28,14886,1024,106,13212.53,Desktop
20,2025-01-29,8876,646,53,11633.29,Desktop
20,2025-01-30,15815,491,39,7791.11,Tablet
21,2025-01-01,15051,327,48,2794.89,Tablet
21,2025-01-02,18376,1255,234,18145.71,Mobile
21,2025-01-03,16480,1176,113,11201.18,Desktop
21,2025-01-04,14970,410,38,2488.81,Tablet
21,2025-01-05,15328,1168,90,18529.79,Tablet
21,2025-01-06,16218,564,52,4491.52,Desktop
21,2025-01-07,16354,360,35,3228.5,Mobile
21,2025-01-08,15266,868,154,9151.16,Desktop
21,2025-01-09,19141,1317,173,14454.96,Tablet
21,2025-01-10,15900,608,73,10066.21,Desktop
21,2025-01-11,6164,205,37,1289.22,Mobile
21,2025-01-12,18612,379,46,2161.85,Desktop
21,2025-01-13,9929,490,69,5408.95,Mobile
21,2025-01-14,18935,1482,291,26651.51,Desktop
21,2025-01-15,10024,612,79,10795.27,Tablet
21,2025-01-16,10929,426,32,5745.35,Mobile
21,2025-01-17,14538,1127,94,14335.28,Desktop
21,2025-01-18,18590,1247,240,18803.09,Mobile
21,2025-01-19,10021,624,90,12373.37,Mobile
21,2025-01-20,19391,1008,181,17330.82,Tablet
21,2025-01-21,19061,1051,185,7819.33,Tablet
21,2025-01-22,8460,207,34,1983.83,Desktop
21,2025-01-23,7161,347,47,4368.61,Tablet
21,2025-01-24,11641,579,34,6699.29,Desktop
21,2025-01-25,10916,514,76,4555.21,Mobile
21,2025-01-26,6177,441,34,8603.98,Mobile
21,2025-01-27,11898,817,54,13398.36,Tablet
21,2025-01-28,12369,964,124,11702.79,Desktop
21,2025-01-29,7991,268,44,2476.36,Mobile
21,2025-01-30,19361,981,79,13319.5,Mobile
22,2025-01-01,17080,1215,202,12671.66,Desktop
22,2025-01-02,17548,668,96,13037.7,Mobile
22,2025-01-03,19532,1206,124,19059.75,Desktop
22,2025-01-04,10915,437,65,5254.79,Desktop
22,2025-01-05,14742,617,39,8199.08,Desktop
22,2025-01-06,16913,1105,161,10533.85,Mobile
22,2025-01-07,5154,213,11,3732.84,Mobile
22,2025-01-08,19845,712,120,6124.7,Mobile
22,2025-01-09,7910,296,34,5632.8,Tablet
22,2025-01-10,17278,1198,146,19703.46,Mobile
22,2025-01-11,10071,243,30,1470.58,Mobile
22,2025-01-12,9297,522,35,3564.87,Desktop
22,2025-01-13,13351,868,83,15809.2,Desktop
22,2025-01-14,10123,664,85,11764.12,Mobile
22,2025-01-15,12676,371,19,3650.58,Desktop
22,2025-01-16,11251,353,32,2270.12,Mobile
22,2025-01-17,11469,411,66,5168.64,Desktop
22,2025-01-18,19231,1183,177,21818.39,Tablet
22,2025-01-19,16485,724,78,11133.62,Mobile
22,2025-01-20,7928,170,20,3129.12,Tablet
22,2025-01-21,11959,685,83,3692.01,Mobile
22,2025-01-22,5911,256,41,1347.42,Mobile
22,2025-01-23,14761,471,91,4727.59,Desktop
22,2025-01-24,16234,421,61,6789.52,Desktop
22,2025-01-25,18991,1327,210,11738.82,Desktop
22,2025-01-26,13869,922,129,7433.34,Mobile
22,2025-01-27,18758,398,23,6948.02,Desktop
22,2025-01-28,12472,629,41,7120.07,Mobile
22,2025-01-29,11196,833,48,12083.67,Desktop
22,2025-01-30,12466,542,34,3142.23,Mobile
23,2025-01-01,16257,752,41,7627.5,Mobile
23,2025-01-02,6180,464,61,8530.42,Mobile
23,2025-01-03,12525,772,61,4417.39,Tablet
23,2025-01-04,14459,874,164,16611.53,Tablet
23,2025-01-05,19444,475,67,4071.41,Mobile
23,2025-01-06,8085,563,69,5253.07,Tablet
23,2025-01-07,15187,921,159,6105.72,Desktop
23,2025-01-08,10817,758,131,9688.13,Desktop
23,2025-01-09,17441,1150,130,18482.07,Desktop
23,2025-01-10,16168,619,32,5342.21,Tablet
23,2025-01-11,10132,693,131,10501.9,Tablet
23,2025-01-12,19433,1515,113,30275.75,Tablet
23,2025-01-13,14484,335,51,4429.07,Tablet
23,2025-01-14,8637,502,48,3545.8,Desktop
23,2025-01-15,5228,329,44,5814.07,Desktop
23,2025-01-16,11556,405,54,4592.68,Tablet
23,2025-01-17,7226,225,42,3067.79,Mobile
23,2025-01-18,18823,909,121,8413.54,Mobile
23,2025-01-19,13814,551,79,9910.45,Desktop
23,2025-01-20,14397,583,65,8825.56,Tablet
23,2025-01-21,8378,614,121,5059.63,Tablet
23,2025-01-22,16199,634,33,12636.14,Tablet
23,2025-01-23,10436,469,50,2469.52,Mobile
23,2025-01-24,5384,380,38,2364.75,Tablet
23,2025-01-25,5058,174,28,2751.4,Desktop
23,2025-01-26,17186,597,110,5665.16,Tablet
23,2025-01-27,8374,462,84,2686.04,Tablet
23,2025-01-28,8395,617,111,3770.2,Desktop
23,2025-01-29,9059,184,10,1974.04,Desktop
23,2025-01-30,6237,204,12,1871.95,Tablet
24,2025-01-01,8263,504,66,9157.13,Mobile
24,2025-01-02,18020,378,43,3935.14,Mobile
24,2025-01-03,15203,1170,78,19768.01,Tablet
24,2025-01-04,12527,468,59,4495.72,Tablet
24,2025-01-05,12351,358,53,4082.78,Tablet
24,2025-01-06,16915,1272,95,11171.62,Desktop
24,2025-01-07,15902,341,30,3726.02,Mobile
24,2025-01-08,8704,616,40,8287.18,Desktop
24,2025-01-09,5740,310,22,2152.66,Tablet
24,2025-01-10,19497,1169,176,11239.82,Tablet
24,2025-01-11,12867,727,64,13587.71,Tablet
24,2025-01-12,14339,988,169,9495.95,Desktop
24,2025-01-13,8341,470,86,3222.25,Desktop
24,2025-01-14,12859,574,95,9631.53,Mobile
24,2025-01-15,16101,977,141,7614.02,Tablet
24,2025-01-16,18095,1167,83,22666.34,Mobile
24,2025-01-17,7171,418,25,2132.77,Mobile
24,2025-01-18,8215,199,28,2404.8,Mobile
24,2025-01-19,18450,970,109,13330.57,Desktop
24,2025-01-20,19041,1383,131,16677.18,Tablet
24,2025-01-21,17913,1396,132,16444.75,Tablet
24,2025-01-22,12937,305,20,2594.34,Tablet
24,2025-01-23,17415,489,79,7205.78,Tablet
24,2025-01-24,11535,297,31,5465.02,Tablet
24,2025-01-25,13166,298,52,4000.83,Desktop
24,2025-01-26,16111,814,62,14673.83,Tablet
24,2025-01-27,11174,489,55,5142.02,Mobile
24,2025-01-28,18583,1477,143,19886.21,Mobile
24,2025-01-29,10310,432,82,4613.07,Tablet
24,2025-01-30,10248,413,45,7886.63,Tablet
25,2025-01-01,14029,846,67,11107.37,Tablet
25,2025-01-02,10882,288,49,3044.24,Mobile
25,2025-01-03,9633,195,21,3484.05,Desktop
25,2025-01-04,7846,317,22,4446.2,Tablet
25,2025-01-05,13997,466,46,3690.84,Desktop
25,2025-01-06,16614,412,70,6430.57,Mobile
25,2025-01-07,19372,746,65,13137.24,Tablet
25,2025-01-08,13175,928,176,12740.09,Mobile
25,2025-01-09,7445,465,55,4929.79,Desktop
25,2025-01-10,18720,1165,149,12813.81,Mobile
25,2025-01-11,6289,217,15,2436.97,Desktop
25,2025-01-12,11067,589,77,2986.13,Tablet
25,2025-01-13,14590,1099,122,18846.19,Desktop
25,2025-01-14,13839,916,86,6827.12,Mobile
25,2025-01-15,8983,351,62,2570.42,Desktop
25,2025-01-16,5162,312,35,5378.35,Mobile
25,2025-01-17,10070,467,89,6627.01,Tablet
25,2025-01-18,13455,998,119,15026.39,Desktop
25,2025-01-19,6061,271,24,3754.6,Mobile
25,2025-01-20,17967,643,63,4020.07,Desktop
25,2025-01-21,18504,1188,154,19125.45,Tablet
25,2025-01-22,9697,399,56,6385.53,Desktop
25,2025-01-23,5931,240,31,1740.3,Mobile
25,2025-01-24,5588,421,53,5211.67,Mobile
25,2025-01-25,17886,1382,217,18572.38,Desktop
25,2025-01-26,7409,216,29,1462.75,Desktop
25,2025-01-27,6874,196,28,1905.34,Mobile
25,2025-01-28,5557,421,81,7451.92,Desktop
25,2025-01-29,12618,568,29,9095.54,Tablet
25,2025-01-30,15372,1207,125,23677.01,Tablet
26,2025-01-01,16079,1247,192,24510.03,Desktop
26,2025-01-02,19408,1338,78,25498.84,Tablet
26,2025-01-03,11984,324,30,2868.89,Desktop
26,2025-01-04,11516,804,123,4586.54,Tablet
26,2025-01-05,8880,449,69,4094.96,Mobile
26,2025-01-06,15450,434,41,6072.32,Mobile
26,2025-01-07,8293,231,36,2370.67,Tablet
26,2025-01-08,18213,1156,187,19595.24,Tablet
26,2025-01-09,11675,434,43,3268.27,Desktop
26,2025-01-10,18824,1021,158,18628.64,Mobile
26,2025-01-11,8989,406,35,5925.24,Tablet
26,2025-01-12,13747,461,84,4339.72,Mobile
26,2025-01-13,7344,199,32,2480.37,Mobile
26,2025-01-14,18819,1374,157,7776.74,Desktop
26,2025-01-15,8805,639,58,7100.68,Desktop
26,2025-01-16,9579,606,37,8712.56,Mobile
26,2025-01-17,14709,943,94,9219.14,Desktop
26,2025-01-18,7318,237,23,2193.51,Tablet
26,2025-01-19,5219,414,26,6331.75,Desktop
26,2025-01-20,18978,479,54,4098.39,Mobile
26,2025-01-21,10092,223,37,1937.64,Mobile
26,2025-01-22,14535,1097,77,10149.52,Tablet
26,2025-01-23,8387,452,37,8433.34,Desktop
26,2025-01-24,19031,726,74,4790.98,Mobile
26,2025-01-25,5478,395,57,5586.05,Mobile
26,2025-01-26,11790,479,47,7390.82,Desktop
26,2025-01-27,12363,327,26,4879.5,Mobile
26,2025-01-28,9226,378,70,4063.78,Mobile
26,2025-01-29,13848,843,90,13414.89,Tablet
26,2025-01-30,9987,387,62,3265.18,Mobile
27,2025-01-01,13094,321,28,4160.32,Desktop
27,2025-01-02,14429,973,83,12943.28,Mobile
27,2025-01-03,7416,493,89,5665.51,Mobile
27,2025-01-04,17129,964,60,13665.34,Tablet
27,2025-01-05,10120,280,32,5219.72,Tablet
27,2025-01-06,10846,275,40,1579.24,Mobile
27,2025-01-07,6479,492,46,5705.39,Desktop
27,2025-01-08,7433,360,67,4769.46,Mobile
27,2025-01-09,11418,297,46,5263.21,Desktop
27,2025-01-10,8918,245,29,2055.7,Tablet
27,2025-01-11,17363,981,101,16612.21,Desktop
27,2025-01-12,7872,547,53,9773.86,Tablet
27,2025-01-13,19602,1470,209,17551.75,Mobile
27,2025-01-14,16814,1042,156,8059.94,Desktop
27,2025-01-15,14056,640,110,7330.15,Desktop
27,2025-01-16,9755,372,19,5918.08,Desktop
27,2025-01-17,9023,282,55,3595.13,Tablet
27,2025-01-18,11804,894,58,7202.38,Desktop
27,2025-01-19,13211,382,20,4377.66,Mobile
27,2025-01-20,18870,644,118,8931.23,Tablet
27,2025-01-21,8516,258,24,2605.16,Desktop
27,2025-01-22,15605,1179,101,18121.44,Desktop
27,2025-01-23,10445,604,49,9083.49,Tablet
27,2025-01-24,18281,1176,172,12184.5,Desktop
27,2025-01-25,18856,932,110,8850.96,Mobile
27,2025-01-26,10813,679,55,8566.43,Desktop
27,2025-01-27,11101,854,104,6221.06,Tablet
27,2025-01-28,15611,1031,93,6539.74,Mobile
27,2025-01-29,15524,551,96,5807.15,Mobile
27,2025-01-30,11594,366,72,5814.98,Mobile
28,2025-01-01,5562,255,39,1739.23,Mobile
28,2025-01-02,17854,541,55,8583.66,Mobile
28,2025-01-03,10485,571,71,7735.06,Mobile
28,2025-01-04,13385,586,51,9820.87,Mobile
28,2025-01-05,18701,1070,200,19145.38,Tablet
28,2025-01-06,5319,167,23,1874.48,Desktop
28,2025-01-07,16153,566,50,4289.37,Desktop
28,2025-01-08,13872,463,75,4275.5,Mobile
28,2025-01-09,17184,1094,98,8478.27,Desktop
28,2025-01-10,7716,360,35,6917.53,Tablet
28,2025-01-11,19125,650,111,5686.9,Mobile
28,2025-01-12,8606,542,101,4446.27,Tablet
28,2025-01-13,19328,822,116,5000.64,Mobile
28,2025-01-14,13078,464,31,3937.06,Desktop
28,2025-01-15,12501,500,62,8083.71,Tablet
28,2025-01-16,11083,371,52,4592.79,Desktop
28,2025-01-17,17020,551,77,10773.4,Mobile
28,2025-01-18,5568,281,27,1875.28,Tablet
28,2025-01-19,18802,1423,235,13041.89,Mobile
28,2025-01-20,19510,595,36,8314.43,Desktop
28,2025-01-21,13021,690,75,5706.3,Desktop
28,2025-01-22,12685,570,63,3432.16,Tablet
28,2025-01-23,18512,961,96,14944.58,Tablet
28,2025-01-24,15602,556,96,5726.62,Desktop
28,2025-01-25,12231,401,69,4479.98,Desktop
28,2025-01-26,7994,201,10,2444.64,Tablet
28,2025-01-27,13256,294,30,3427.98,Desktop
28,2025-01-28,12445,594,42,8139.09,Mobile
28,2025-01-29,7835,481,34,6358.77,Mobile
28,2025-01-30,7071,336,58,4845.71,Tablet
29,2025-01-01,6356,268,17,5184.18,Desktop
29,2025-01-02,13731,985,160,19178.84,Desktop
29,2025-01-03,9062,528,65,8281.37,Mobile
29,2025-01-04,15683,346,53,5397.02,Desktop
29,2025-01-05,5671,151,15,2393.41,Desktop
29,2025-01-06,14169,541,105,5028.52,Mobile
29,2025-01-07,8540,545,100,7085.84,Mobile
29,2025-01-08,8206,257,42,2452.88,Desktop
29,2025-01-09,14011,725,104,11031.03,Desktop
29,2025-01-10,13478,406,76,5429.99,Mobile
29,2025-01-11,19800,1497,296,26539.96,Desktop
29,2025-01-12,11735,435,64,5478.71,Desktop
29,2025-01-13,14219,741,106,12084.73,Tablet
29,2025-01-14,12116,394,64,3974.3,Desktop
29,2025-01-15,7367,562,33,10244.42,Desktop
29,2025-01-16,14634,1013,161,20241.56,Mobile
29,2025-01-17,15347,804,50,11682.35,Tablet
29,2025-01-18,19280,817,134,11945.2,Mobile
29,2025-01-19,6676,314,38,1689.25,Desktop
29,2025-01-20,9556,260,30,3105.73,Mobile
29,2025-01-21,7811,211,14,3078.84,Mobile
29,2025-01-22,13397,479,95,7080.46,Mobile
29,2025-01-23,12904,280,43,1882.41,Desktop
29,2025-01-24,15900,723,74,6490.01,Mobile
29,2025-01-25,8062,200,27,2890.92,Desktop
29,2025-01-26,6948,451,51,6695.94,Desktop
29,2025-01-27,5855,459,50,4870.23,Mobile
29,2025-01-28,14552,520,70,7279.96,Mobile
29,2025-01-29,16341,376,58,4963.08,Desktop
29,2025-01-30,14901,1052,178,7077.39,Desktop
30,2025-01-01,15245,656,94,5014.22,Desktop
30,2025-01-02,13427,673,80,11710.02,Desktop
30,2025-01-03,15199,1177,224,21346.84,Mobile
30,2025-01-04,11379,280,31,4432.24,Desktop
30,2025-01-05,17495,614,109,10526.69,Mobile
30,2025-01-06,12933,675,72,4419.93,Desktop
30,2025-01-07,13006,647,90,6956.71,Mobile
30,2025-01-08,10516,422,53,3239.33,Desktop
30,2025-01-09,18788,1380,74,7116.26,Mobile
30,2025-01-10,14126,655,78,11349.86,Mobile
30,2025-01-11,9546,297,57,2266.34,Mobile
30,2025-01-12,16626,1014,143,15156.07,Mobile
30,2025-01-13,5945,361,55,4675.1,Desktop
30,2025-01-14,11415,463,42,6586.83,Desktop
30,2025-01-15,16631,425,67,5547.02,Mobile
30,2025-01-16,6155,161,30,1214.95,Desktop
30,2025-01-17,9587,523,41,8805.96,Tablet
30,2025-01-18,9930,682,67,12150.99,Tablet
30,2025-01-19,15231,923,126,15156.6,Tablet
30,2025-01-20,7304,487,73,8617.97,Desktop
30,2025-01-21,19998,1301,251,7324.71,Tablet
30,2025-01-22,19312,854,158,12423.46,Tablet
30,2025-01-23,9945,314,17,3608.63,Tablet
30,2025-01-24,18327,436,39,4721.38,Desktop
30,2025-01-25,8218,449,29,4158.34,Tablet
30,2025-01-26,6815,200,10,1330.32,Mobile
30,2025-01-27,15016,776,111,10875.12,Tablet
30,2025-01-28,19663,1029,94,6412.34,Desktop
30,2025-01-29,12432,486,25,6498.12,Mobile
30,2025-01-30,7276,475,78,6868.75,Tablet
31,2025-01-01,12161,612,77,10781.21,Tablet
31,2025-01-02,14933,856,125,12593.78,Desktop
31,2025-01-03,9617,677,99,5389.74,Mobile
31,2025-01-04,13129,977,95,13989.76,Tablet
31,2025-01-05,10146,623,52,3801.3,Desktop
31,2025-01-06,9878,442,38,6092.77,Tablet
31,2025-01-07,19249,956,144,6386.03,Tablet
31,2025-01-08,13781,356,70,4431.64,Mobile
31,2025-01-09,14067,940,173,14076.21,Mobile
31,2025-01-10,9085,380,40,4511.38,Desktop
31,2025-01-11,16259,975,168,12838.2,Tablet
31,2025-01-12,17539,529,38,3438.86,Tablet
31,2025-01-13,6884,238,28,3006.29,Tablet
31,2025-01-14,14438,645,89,10683.14,Mobile
31,2025-01-15,6813,484,57,3115.62,Tablet
31,2025-01-16,14502,954,67,18110.12,Tablet
31,2025-01-17,16138,502,69,5770.6,Tablet
31,2025-01-18,13303,771,72,11264.66,Mobile
31,2025-01-19,8871,282,55,5546.99,Mobile
31,2025-01-20,11934,336,63,6211.58,Tablet
31,2025-01-21,11612,404,42,4656.22,Mobile
31,2025-01-22,19079,926,173,15207.92,Tablet
31,2025-01-23,14217,669,41,6348.15,Desktop
31,2025-01-24,17578,837,87,11231.51,Desktop
31,2025-01-25,18929,825,98,7244.87,Desktop
31,2025-01-26,14265,1011,110,12268.53,Mobile
31,2025-01-27,8865,664,45,4182.51,Mobile
31,2025-01-28,13943,546,80,3848.89,Mobile
31,2025-01-29,16686,1218,207,10903.04,Tablet
31,2025-01-30,15051,645,97,8796.34,Mobile
32,2025-01-01,13943,941,122,5121.37,Desktop
32,2025-01-02,15211,1019,61,16238.63,Mobile
32,2025-01-03,12339,827,164,14399.39,Desktop
32,2025-01-04,16358,1017,89,19092.05,Desktop
32,2025-01-05,13304,546,83,3607.68,Tablet
32,2025-01-06,11225,727,135,12941.38,Desktop
32,2025-01-07,17679,1165,121,10419.03,Mobile
32,2025-01-08,11958,940,82,10642.15,Desktop
32,2025-01-09,12866,854,87,10442.25,Tablet
32,2025-01-10,19169,1318,134,19088.91,Desktop
32,2025-01-11,12616,435,23,5117.06,Desktop
32,2025-01-12,18830,501,46,5910.81,Desktop
32,2025-01-13,6611,162,16,1926.98,Tablet
32,2025-01-14,19073,1401,202,15547.65,Desktop
32,2025-01-15,16227,1295,82,8859.08,Desktop
32,2025-01-16,15849,370,58,2837.06,Desktop
32,2025-01-17,14389,412,55,6137.43,Desktop
32,2025-01-18,11402,358,40,4446.05,Tablet
32,2025-01-19,17960,735,117,8517.33,Desktop
32,2025-01-20,8668,314,21,5564.11,Mobile
32,2025-01-21,14113,671,73,8629.29,Mobile
32,2025-01-22,18138,1124,110,9779.39,Tablet
32,2025-01-23,8208,263,14,2625.09,Tablet
32,2025-01-24,11043,722,84,8397.01,Tablet
32,2025-01-25,8135,296,23,2372.1,Desktop
32,2025-01-26,14180,859,129,16499.79,Mobile
32,2025-01-27,19695,571,110,5826.05,Mobile
32,2025-01-28,17039,790,119,8515.42,Tablet
32,2025-01-29,17660,1351,98,21127.21,Tablet
32,2025-01-30,19437,999,193,5327.7,Desktop
33,2025-01-01,14011,470,47,8978.82,Tablet
33,2025-01-02,7398,251,49,3219.65,Mobile
33,2025-01-03,5431,285,15,1974.99,Desktop
33,2025-01-04,10136,585,59,8274.0,Mobile
33,2025-01-05,18432,1114,167,13144.67,Tablet
33,2025-01-06,13716,702,68,7992.17,Desktop
33,2025-01-07,5340,312,29,3579.1,Tablet
33,2025-01-08,12751,894,90,7303.96,Desktop
33,2025-01-09,19293,1046,134,17160.13,Mobile
33,2025-01-10,18799,634,53,9475.14,Tablet
33,2025-01-11,9164,630,49,10397.46,Mobile
33,2025-01-12,10254,244,43,2792.41,Mobile
33,2025-01-13,7611,305,47,2332.14,Desktop
33,2025-01-14,8167,338,32,1759.58,Tablet
33,2025-01-15,14853,443,57,5064.35,Mobile
33,2025-01-16,10578,723,141,12672.05,Tablet
33,2025-01-17,6913,372,38,3774.53,Mobile
33,2025-01-18,18106,1346,110,13841.56,Tablet
33,2025-01-19,9443,641,97,9685.72,Mobile
33,2025-01-20,19278,950,82,14891.66,Tablet
33,2025-01-21,6464,297,21,2379.43,Desktop
33,2025-01-22,18401,541,45,5884.25,Desktop
33,2025-01-23,17475,391,40,4072.8,Tablet
33,2025-01-24,16511,533,80,9078.05,Mobile
33,2025-01-25,15648,1218,193,17776.74,Mobile
33,2025-01-26,11407,833,55,5087.8,Desktop
33,2025-01-27,16000,539,43,5280.47,Mobile
33,2025-01-28,19838,1260,140,12997.83,Tablet
33,2025-01-29,19748,536,65,4872.06,Tablet
33,2025-01-30,17809,477,95,6048.4,Mobile
34,2025-01-01,12899,582,113,10842.99,Tablet
34,2025-01-02,10067,725,101,9331.89,Tablet
34,2025-01-03,8693,408,32,6044.91,Desktop
34,2025-01-04,17389,1059,76,11049.71,Mobile
34,2025-01-05,10748,238,22,2232.5,Desktop
34,2025-01-06,12903,632,104,3549.44,Tablet
34,2025-01-07,19507,702,124,6918.74,Mobile
34,2025-01-08,16018,1090,80,6887.0,Tablet
34,2025-01-09,8182,328,64,5394.09,Desktop
34,2025-01-10,12639,745,54,11371.24,Mobile
34,2025-01-11,12452,330,64,2128.1,Mobile
34,2025-01-12,19500,1149,151,18676.58,Desktop
34,2025-01-13,11995,309,57,3932.08,Tablet
34,2025-01-14,9912,785,156,14857.96,Mobile
34,2025-01-15,10976,365,64,5794.75,Tablet
34,2025-01-16,18983,635,89,3556.68,Mobile
34,2025-01-17,5512,264,16,3868.94,Mobile
34,2025-01-18,5851,394,64,4183.73,Desktop
34,2025-01-19,15784,1246,176,17219.0,Tablet
34,2025-01-20,10734,444,80,2987.9,Desktop
34,2025-01-21,5289,209,22,3706.42,Tablet
34,2025-01-22,5437,410,80,5988.23,Mobile
34,2025-01-23,15021,868,80,6606.55,Mobile
34,2025-01-24,6267,420,47,6713.79,Tablet
34,2025-01-25,13011,288,30,3196.5,Desktop
34,2025-01-26,16155,500,73,5808.17,Mobile
34,2025-01-27,12834,526,89,9433.57,Tablet
34,2025-01-28,16624,732,67,9471.99,Desktop
34,2025-01-29,19826,1086,80,11284.81,Mobile
34,2025-01-30,9270,350,58,3246.31,Tablet
35,2025-01-01,5537,347,60,5596.32,Tablet
35,2025-01-02,10101,666,89,9227.17,Tablet
35,2025-01-03,5098,213,32,3782.16,Desktop
35,2025-01-04,10806,449,65,2629.07,Tablet
35,2025-01-05,9831,382,38,6617.19,Tablet
35,2025-01-06,6446,430,31,5844.66,Tablet
35,2025-01-07,10159,740,65,8594.89,Tablet
35,2025-01-08,10102,458,38,7581.06,Tablet
35,2025-01-09,7758,241,21,1967.85,Desktop
35,2025-01-10,9803,303,34,2222.98,Mobile
35,2025-01-11,10173,789,52,5041.74,Mobile
35,2025-01-12,8328,476,30,4139.19,Mobile
35,2025-01-13,12121,899,109,17679.39,Desktop
35,2025-01-14,18149,673,109,9784.06,Mobile
35,2025-01-15,14324,902,79,13872.42,Tablet
35,2025-01-16,19537,1553,253,15775.41,Desktop
35,2025-01-17,6991,212,28,2710.48,Tablet
35,2025-01-18,8463,600,111,9132.83,Desktop
35,2025-01-19,19570,1093,200,11634.34,Tablet
35,2025-01-20,10420,772,130,13540.21,Mobile
35,2025-01-21,17722,524,99,7467.77,Tablet
35,2025-01-22,18525,1374,219,10536.86,Tablet
35,2025-01-23,11767,558,47,9405.53,Mobile
35,2025-01-24,7133,549,106,10862.17,Mobile
35,2025-01-25,16339,538,38,9639.5,Mobile
35,2025-01-26,6682,503,93,7571.66,Tablet
35,2025-01-27,18003,415,37,5970.85,Mobile
35,2025-01-28,13926,851,161,14751.91,Desktop
35,2025-01-29,7054,240,19,1725.35,Tablet
35,2025-01-30,7946,180,21,2236.18,Tablet
36,2025-01-01,18375,1268,224,17681.75,Mobile
36,2025-01-02,15229,994,190,16112.17,Desktop
36,2025-01-03,14685,710,141,12589.61,Mobile
36,2025-01-04,13706,482,90,3068.61,Desktop
36,2025-01-05,6375,202,28,2038.43,Mobile
36,2025-01-06,6514,442,36,6389.89,Desktop
36,2025-01-07,13567,633,102,6207.14,Mobile
36,2025-01-08,12991,302,17,6025.09,Tablet
36,2025-01-09,17951,1064,200,21003.53,Desktop
36,2025-01-10,18012,536,94,7003.57,Mobile
36,2025-01-11,11673,468,37,8707.42,Desktop
